Unnamed: 0;ancienne_classe_risque;classe_risque_actuelle;anciennete;sexe_rec;situation_contractuelle;convention;employeur_client;rupture_revenu;duree_sommeil;max_credit;min_debit;nbr_mvt_credit;nbr_mvt_debit;nbr_open_comptes;nbr_closed_comptes;nbr_abonnements;nbr_placements_actifs;nbr_placements_echus;nbr_open_engagements;solde_moyen_mensuel;Engagement_Secteur;anciennete_dern_eng_anticip;sortie_risque;revenu_mensuel_y
1244;5;5;23;1;5;0;0;0;130;83.386;0;22;0;2;0;1;0;0;0;-156.712;0;0;0;450
1245;2;0;23;1;1;0;0;0;11;18000;-8867.819;19;152;3;0;2;0;0;3;-474.455;0;18;1;995.929166
1247;2;1;17;0;2;0;0;0;85;113.294;-130;2;5;1;0;1;0;0;0;-8.793;0;0;1;11.107833
1248;4;1;18;1;5;0;0;0;85;100;-17.85;2;6;2;0;1;0;0;0;47.233;0;0;1;8.333333
1252;4;1;23;1;4;0;0;0;85;0;-19.364;0;8;1;0;0;0;0;0;-28.182;0;0;1;450
1255;2;1;9;0;5;0;0;0;5;24800;-25000;84;343;3;0;3;0;0;1;817.32;0;0;1;11747.33333
1257;4;1;24;1;4;0;0;0;60;945.281;-1200;8;30;1;0;0;0;0;0;-277.913;0;0;1;478.58975
1259;2;1;19;1;1;1;1;0;85;0;-41.65;0;11;2;0;2;0;0;0;-204.643;0;0;1;450
1260;2;1;10;1;2;0;0;0;85;2300;-2300;4;122;3;0;0;0;0;0;286.42;0;0;1;550
1261;4;5;10;0;5;0;0;0;85;0;-41.506;0;8;2;0;0;0;0;0;-647.007;0;0;0;450
1263;3;1;27;1;5;0;0;0;85;160;-201.6;2;20;2;0;1;0;0;0;27.811;0;0;1;26.666666
1264;4;1;27;1;5;0;0;0;85;160;-201.6;2;20;2;0;1;0;0;0;27.811;0;0;1;26.666666
1268;3;1;7;1;1;1;1;0;85;15500;-13228.842;5;34;1;0;1;0;0;0;2165.832;0;9;1;1544.38875
1269;2;1;25;1;1;0;0;0;85;18064.62;-18064.62;16;76;2;1;1;0;0;2;91.855;0;9;1;2681.183833
1270;4;1;7;0;6;0;0;0;85;0;-300;0;12;1;0;2;0;0;0;372.58;0;0;1;450
1271;4;5;7;1;5;0;0;0;29;0;-89.466;0;12;3;0;0;0;0;0;-488.645;0;0;0;450
1273;3;0;7;1;1;0;0;0;8;400;-250.267;12;225;1;0;1;0;0;1;-79.882;0;0;1;383.333333
1274;3;4;11;1;1;0;1;0;85;5000;-2020;1;16;1;0;0;0;0;0;258.89;0;0;0;416.666666
1276;2;4;21;1;2;1;1;0;85;459;-1500;5;23;2;0;0;0;0;0;-1035.702;0;0;0;158.5
1277;3;4;21;1;2;1;1;0;85;459;-1500;5;23;2;0;0;0;0;0;-1035.702;0;0;0;158.5
1278;4;1;25;1;2;0;0;0;85;0;-19.04;0;7;1;0;0;0;0;0;-20.997;0;0;1;450
1283;2;0;11;1;1;1;1;1;7;990.949;-700;12;118;1;0;1;0;0;2;-673.659;0;30;1;607.469333
1286;4;1;11;1;1;0;0;0;85;0;-17.85;0;4;1;0;0;0;0;0;12.48;0;0;1;450
1288;2;1;10;0;4;0;0;0;85;210.793;-101.3;9;93;1;0;1;0;0;1;-96.817;0;0;1;145.006166
1289;3;1;10;0;4;0;0;0;85;210.793;-101.3;9;93;1;0;1;0;0;1;-96.817;0;0;1;145.006166
1293;2;1;15;0;1;0;0;0;85;535.389;-495;7;34;2;0;2;0;0;0;-13.119;0;0;1;255.747083
1294;3;1;9;1;1;1;1;0;85;1400;-278.973;1;39;1;0;2;0;0;0;-41.397;0;0;1;116.666666
1295;4;1;9;1;1;1;1;0;85;1400;-278.973;1;39;1;0;2;0;0;0;-41.397;0;0;1;116.666666
1296;4;0;9;1;1;0;0;0;7;4316.236;-4620;20;139;2;0;0;0;0;1;-270.679;0;0;1;1586.865666
1297;4;1;8;1;1;1;1;0;35;400;-229.254;9;79;1;0;2;0;0;1;-22.422;0;0;1;204.166666
1298;2;1;10;1;1;0;0;0;85;20;-17.85;1;2;2;0;0;0;0;0;5.391;0;0;1;1.666666
1299;2;0;8;1;1;0;0;0;12;1590.944;-1703;19;57;2;0;1;0;0;0;-23.331;0;0;1;1589.29975
1300;2;5;15;1;1;1;1;0;60;13900;-12723;14;117;3;1;1;0;0;1;-306.92;0;0;0;2546.575666
1301;3;5;15;1;1;1;1;0;60;13900;-12723;14;117;3;1;1;0;0;1;-306.92;0;0;0;2546.575666
1302;4;1;9;1;3;0;0;0;85;0;-20.172;0;8;2;0;0;0;0;0;-44.021;0;0;1;450
1303;4;1;9;1;5;0;0;0;5;3200;-3200;21;59;2;0;0;0;0;0;711.121;0;0;1;546.316666
1304;2;1;7;1;5;0;0;0;85;992;-970;1;7;2;0;0;0;0;0;201.239;0;0;1;82.666666
1307;3;5;8;1;1;0;0;0;85;0;-482.222;0;39;3;0;0;0;0;2;78.289;0;26;0;450
1308;4;5;8;1;1;0;0;0;85;0;-482.222;0;39;3;0;0;0;0;2;78.289;0;26;0;450
1313;2;1;10;0;5;0;0;0;22;3000;-534.421;6;104;1;0;1;0;0;0;-22.389;0;0;1;675.833333
1314;3;1;10;0;5;0;0;0;22;3000;-534.421;6;104;1;0;1;0;0;0;-22.389;0;0;1;675.833333
1317;4;1;9;1;4;0;0;0;85;0;-41.65;0;18;1;0;3;0;0;0;-78.482;0;0;1;450
1321;2;0;8;0;1;1;0;1;7;204.933;-141.983;12;155;1;0;1;0;0;0;-151.751;0;0;1;180.331166
1322;3;0;8;0;1;1;0;1;7;204.933;-141.983;12;155;1;0;1;0;0;0;-151.751;0;0;1;180.331166
1323;4;1;8;0;1;0;0;0;6;20000;-20000;6;11;2;0;0;0;0;0;11609.643;0;0;1;450
1324;2;1;8;1;1;1;1;0;7;5308.851;-2500;12;276;1;0;2;0;0;1;-1109.589;0;0;1;570.650583
1325;3;1;8;1;1;1;1;0;7;5308.851;-2500;12;276;1;0;2;0;0;1;-1109.589;0;0;1;570.650583
1326;3;5;7;0;1;0;0;0;29;659.174;-300;14;97;1;0;1;0;0;2;-314.351;0;29;0;550.752333
1327;4;5;7;0;1;0;0;0;29;659.174;-300;14;97;1;0;1;0;0;2;-314.351;0;29;0;550.752333
1329;3;1;7;1;6;0;0;0;85;127.293;-300;2;16;1;0;1;0;0;0;-378.197;0;0;1;17.274416
1330;4;1;7;1;6;0;0;0;85;127.293;-300;2;16;1;0;1;0;0;0;-378.197;0;0;1;17.274416
1331;4;1;20;1;2;0;0;0;85;0;-20.458;0;9;2;0;1;0;0;0;-42.215;0;0;1;450
1332;4;1;34;1;6;0;0;0;85;0;-24.649;0;16;2;0;1;0;0;0;-158.648;0;0;1;450
1333;5;0;12;1;5;0;0;0;85;0;-49.219;0;8;3;0;0;0;0;0;-571.931;0;0;1;450
1334;4;1;9;1;5;0;0;0;85;0;-179.99;0;8;1;0;0;0;0;0;113.986;0;0;1;450
1335;2;5;8;1;1;0;0;0;28;26000;-18522.003;13;123;1;0;2;0;0;2;-1367.397;0;7;0;586.054416
1336;4;5;8;1;1;0;0;0;28;26000;-18522.003;13;123;1;0;2;0;0;2;-1367.397;0;7;0;586.054416
1338;2;4;7;1;5;0;0;0;28;3500;-326.535;2;87;1;0;2;0;0;1;-2107.386;0;0;0;333.333333
1339;3;4;7;1;5;0;0;0;28;3500;-326.535;2;87;1;0;2;0;0;1;-2107.386;0;0;0;333.333333
1340;3;1;6;1;5;0;0;0;13;1000;-416.534;31;113;1;0;2;0;0;1;-1133.593;0;0;1;312.152333
1341;4;1;6;1;5;0;0;0;13;1000;-416.534;31;113;1;0;2;0;0;1;-1133.593;0;0;1;312.152333
1342;3;1;6;1;5;0;0;1;15;2438.004;-1000;20;110;1;0;0;0;0;1;-702.249;0;0;1;1035.916916
1343;4;1;7;1;5;0;0;0;60;31.17;-17.85;8;12;2;0;1;0;0;0;1188.493;0;0;1;450
1344;2;0;7;0;1;0;0;0;11;18000;-6681.241;18;155;3;0;3;0;0;2;11.672;0;3;1;1021.6445
1345;3;0;7;0;1;0;0;0;11;18000;-6681.241;18;155;3;0;3;0;0;2;11.672;0;3;1;1021.6445
1346;4;1;7;1;1;0;0;0;28;1270.586;-1050;15;126;1;0;1;0;0;2;-1581.527;0;17;1;837.760416
1347;3;4;16;1;1;0;1;0;28;182.037;-144.372;1;77;2;0;0;0;0;1;-1745.93;0;0;0;15.16975
1348;3;1;7;1;5;0;0;0;6;2300;-2000;5;44;1;0;0;0;0;0;-658.476;0;0;1;508.333333
1351;2;1;30;1;5;0;0;0;34;1000;-500;4;9;2;0;0;0;0;0;458.731;0;0;1;83.333333
1353;4;1;11;0;5;0;0;0;85;280.336;-280;7;23;1;0;0;0;0;0;-220.24;0;0;1;124.6055
1355;3;1;26;1;5;0;0;0;85;740.646;-800;3;14;1;0;1;0;0;0;-205.396;0;0;1;132.685166
1356;4;1;26;1;5;0;0;0;85;740.646;-800;3;14;1;0;1;0;0;0;-205.396;0;0;1;132.685166
1357;4;1;10;1;5;0;0;0;85;290;-260.269;4;64;1;0;1;0;0;0;-658.954;0;0;1;96.666666
1359;5;0;9;1;1;1;1;0;85;0;-54.019;0;8;2;0;0;0;0;0;-794.191;0;0;1;450
1360;5;0;9;1;1;1;1;0;85;0;-46.105;0;8;2;0;0;0;0;0;-619.231;0;0;1;450
1361;4;1;30;1;1;1;1;0;85;30.469;-47.133;8;8;2;0;0;0;0;0;1178.764;0;0;1;450
1362;2;1;23;1;5;0;0;0;12;12381.5;-8000;7;25;2;0;0;0;0;0;-371.944;0;0;1;1440.125
1363;2;5;22;1;4;0;0;0;6;1411.206;-8000;15;93;2;0;0;0;0;1;2246.879;0;19;0;1376.705416
1364;2;1;9;1;1;0;0;0;8;824.398;-500;16;138;1;0;2;0;0;1;-785.779;0;0;1;836.069583
1365;3;5;18;1;4;0;0;0;7;14000;-10173.965;15;96;2;0;0;0;0;3;-401.934;0;19;0;747.000916
1366;5;0;35;1;4;0;0;0;78;4932.85;-4932.85;1;3;2;0;0;0;0;5;-146.382;0;0;1;411.070833
1367;2;5;16;0;4;0;0;0;1;507.811;-600;14;85;2;0;0;0;0;2;270.212;0;18;0;506.6905
1369;5;0;13;0;1;0;0;0;85;0;-48.587;0;8;2;0;0;0;0;0;-674.142;0;0;1;450
1370;2;1;31;1;5;1;1;0;28;500;-1400;2;59;2;0;0;0;0;1;-895.258;0;0;1;83.333333
1373;4;1;22;1;1;0;0;0;1;1770;-12600;251;64;3;0;1;0;2;0;-173.597;0;0;1;11986.66667
1374;5;0;10;0;1;1;1;0;85;0;-42.133;0;8;2;0;0;0;0;0;-531.498;0;0;1;450
1376;5;0;9;1;1;1;1;0;85;37.356;-2100;6;24;3;0;0;0;0;0;548.693;0;0;1;450
1377;4;1;9;1;5;0;0;0;13;859.43;-574.886;18;154;1;0;1;0;0;1;-904.735;0;0;1;501.868416
1378;4;1;8;1;5;0;0;0;85;0;-35.7;0;4;1;0;0;0;0;0;58.113;0;0;1;450
1379;2;0;21;1;1;0;0;0;6;1398;-1080;16;93;3;0;1;0;0;0;-132.89;0;0;1;872.149166
1380;4;1;8;1;1;1;1;0;85;0;-26.047;0;8;1;0;0;0;0;0;-219.879;0;0;1;450
1382;4;1;19;1;5;0;0;0;85;0;-17.85;0;4;1;0;0;0;0;0;25.69;0;0;1;450
1387;4;1;29;0;5;0;0;0;85;0;-20;0;9;1;0;1;0;0;0;-57.361;0;0;1;450
1389;3;1;9;0;5;0;0;0;85;3200;-3200;5;11;2;0;0;0;0;0;912.868;0;0;1;66.666666
1390;2;1;9;1;1;0;0;0;85;25100;-22466.976;11;64;2;0;1;0;0;2;-526.148;0;18;1;2677.3375
1394;2;1;30;1;1;0;0;0;61;250.5;-300;1;13;1;0;0;0;0;0;-119.868;0;26;1;20.875
1395;3;1;30;1;1;0;0;0;61;250.5;-300;1;13;1;0;0;0;0;0;-119.868;0;26;1;20.875
1396;2;0;9;1;1;0;0;0;28;1267.843;-500;18;121;3;0;2;0;0;1;-2243.794;0;0;1;1009.60425
1398;2;1;25;1;2;0;0;0;6;250;-203.205;12;71;2;0;0;0;0;1;-407.354;0;0;1;235
1399;2;0;25;0;4;0;0;0;7;4463.833;-3570;26;125;1;0;1;0;0;1;-1012.566;0;0;1;2085.721333
1400;5;5;27;1;5;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;386;0;0;450
1402;2;4;10;0;5;0;0;0;35;1000;-231.797;4;52;2;0;2;0;0;0;-4781.733;0;0;0;158.333333
1403;2;0;27;1;5;0;0;0;6;1583.5;-1520;19;101;1;0;0;0;0;1;96.796;0;0;1;1617.546166
1407;3;5;23;1;5;0;0;0;61;1051.883;-1000;14;91;2;0;0;0;0;1;-612.098;0;0;0;956.064666
1408;4;5;23;1;5;0;0;0;61;1051.883;-1000;14;91;2;0;0;0;0;1;-612.098;0;0;0;956.064666
1410;4;4;25;1;5;0;0;0;85;0;-114.024;0;8;2;0;0;0;0;0;-1692.734;0;0;0;450
1411;2;1;25;1;5;0;0;0;85;80;-135;3;8;1;0;0;0;0;0;9.79;0;0;1;15
1412;2;0;30;1;5;0;0;0;61;2290.801;-709.428;10;77;2;0;0;0;0;1;-1964.633;0;0;1;1030.329166
1413;4;1;35;1;1;1;0;0;85;0.848;-38.539;2;8;2;0;0;0;0;0;-339.638;0;0;1;450
1416;2;1;30;1;5;0;0;0;85;40;-19.046;2;8;3;0;0;0;0;0;-9.677;0;0;1;3.770333
1419;4;1;16;0;1;0;0;0;85;0;-41.65;0;13;2;0;2;0;0;0;-225.517;0;0;1;450
1424;5;5;11;1;5;0;0;0;95;1865.494;0;1;0;1;1;0;0;0;0;-653.231;0;0;0;450
1425;4;1;9;1;5;0;0;0;85;9820.363;-9985;2;23;1;0;1;0;0;0;1463.638;26210;0;1;833.756666
1426;4;1;10;0;5;0;0;0;85;250;-250;1;8;1;0;0;0;0;0;169.507;0;0;1;450
1427;4;1;17;1;2;0;0;0;85;0;-40.116;0;8;1;0;0;0;0;0;-486.862;0;0;1;450
1428;4;1;14;0;5;0;0;0;85;1500;-1500;2;10;2;0;1;0;0;0;-58.509;0;0;1;150
1432;4;1;20;0;5;0;0;0;85;0;-41.65;0;5;1;0;1;0;0;0;36.463;0;0;1;450
1433;2;0;18;1;1;0;0;0;29;1349.5;-1500;12;105;2;0;0;0;0;1;-21.1;0;0;1;1071.233333
1435;4;1;16;0;5;0;0;0;85;0;-41.65;0;7;1;0;2;0;0;0;33.514;0;0;1;450
1436;5;5;22;1;4;0;0;0;25;1826.091;-750;19;170;3;0;0;0;0;2;-507.847;0;23;0;1412.218583
1437;4;5;22;1;4;0;0;0;25;1826.091;-750;19;170;3;0;0;0;0;2;-507.847;0;23;0;1412.218583
1438;3;1;15;0;1;0;0;0;4;2134.804;-3700;27;78;3;0;1;0;0;0;3163.145;0;0;1;1.666666
1440;4;1;9;1;1;1;1;0;85;62.04;-70;1;18;1;0;1;0;0;1;-39.519;0;12;1;5.17
1441;3;1;9;1;1;1;1;0;85;62.04;-70;1;18;1;0;1;0;0;1;-39.519;0;12;1;5.17
1443;4;0;10;1;5;0;0;0;85;0;-68.464;0;10;1;0;2;0;0;0;-1377.6;0;0;1;450
1444;2;0;21;1;5;0;0;0;27;2978.529;-2100;19;100;1;0;0;0;0;1;-286.947;0;0;1;2060.284666
1445;3;1;9;1;1;0;1;1;1;7867;-7500;46;244;2;0;4;0;0;0;-565.239;0;0;1;7966.350083
1446;2;1;9;0;5;0;0;0;50;150;-46.556;2;8;1;0;0;0;0;0;-770.365;0;0;1;25
1449;4;1;9;1;5;0;0;0;85;0;-232.209;0;9;1;0;1;0;0;0;-1715.082;0;0;1;450
1451;2;4;7;1;1;0;0;0;29;151.464;-159.357;2;85;1;0;2;0;0;0;-1291.694;0;0;0;450
1454;3;4;8;0;1;1;0;0;85;111.179;-76.075;1;10;1;0;1;0;0;0;-1577.981;0;0;0;9.264916
1455;2;0;8;1;6;0;0;0;8;20000;-40000;43;43;2;0;2;1;1;0;2474.178;0;0;1;890.17825
1457;2;4;7;0;6;0;0;0;85;807.984;-2000;6;16;2;0;0;0;0;0;-788.134;0;0;0;67.3915
1458;3;4;7;0;6;0;0;0;85;807.984;-2000;6;16;2;0;0;0;0;0;-788.134;0;0;0;67.3915
1459;2;1;13;0;1;0;0;0;85;5125;-2300;5;29;3;0;1;0;0;0;371.189;0;0;1;906.25
1460;3;4;12;0;1;0;0;0;85;186.774;-520.97;2;82;2;0;0;0;0;0;-3743.527;0;0;0;20.0675
1461;4;1;27;1;5;0;0;0;85;0;-2500;0;13;2;0;1;0;0;0;1696.494;0;0;1;450
1462;4;1;19;1;5;0;0;0;85;0;-41.65;0;5;1;0;1;0;0;0;46.637;0;0;1;450
1463;4;0;18;0;5;0;0;0;85;550.132;-310;3;33;2;0;0;0;0;0;32.88;0;0;1;137.40875
1464;4;1;15;0;5;0;0;0;5;0;-150;0;20;1;0;1;0;0;0;450.045;0;0;1;450
1467;3;4;12;0;5;0;0;0;85;150;-25.636;1;12;1;0;1;0;0;0;-226.875;0;0;0;12.5
1470;3;1;10;1;5;0;0;0;85;80;-27.614;2;9;1;0;1;0;0;0;-140.439;0;0;1;13.333333
1471;4;1;10;1;5;0;0;0;85;80;-27.614;2;9;1;0;1;0;0;0;-140.439;0;0;1;13.333333
1472;2;1;10;1;4;0;0;0;85;230;-180;1;11;1;0;1;0;0;0;-105.925;0;0;1;19.166666
1473;3;1;10;1;4;0;0;0;85;230;-180;1;11;1;0;1;0;0;0;-105.925;0;0;1;19.166666
1474;2;1;11;1;5;0;0;0;49;905.887;-490.417;3;58;1;0;2;0;0;1;-55.539;0;0;1;79.746583
1475;2;0;31;1;4;0;0;0;85;5000;-1000;9;158;2;0;0;0;0;2;-1878.904;0;0;1;662.163916
1476;2;1;11;0;1;1;0;0;14;1329.353;-1100;15;101;1;0;0;0;0;0;458.249;0;0;1;1128.560583
1479;2;1;8;1;5;0;0;0;85;0;-186.793;0;8;1;0;0;0;0;0;-4162.143;37241;0;1;450
1480;4;1;8;1;5;0;0;0;85;0;-186.793;0;8;1;0;0;0;0;0;-4162.143;37241;0;1;450
1482;2;1;7;1;5;0;0;0;85;50;-29.325;1;9;1;0;1;0;0;0;-324.381;0;0;1;4.166666
1483;3;1;7;1;5;0;0;0;85;50;-29.325;1;9;1;0;1;0;0;0;-324.381;0;0;1;4.166666
1484;2;0;8;0;5;0;0;0;85;878.9;-870;6;21;1;0;0;0;0;0;-6.454;0;0;1;409.575
1485;3;4;10;1;5;0;0;0;85;250;-70.286;3;9;2;0;0;0;0;0;-240.673;0;0;0;62.5
1486;4;1;7;1;5;0;0;0;8;0;-2146;0;6;1;0;1;0;0;0;1747.105;0;0;1;450
1487;4;1;7;1;5;0;0;0;85;0;-20;0;8;1;0;0;0;0;0;-18.652;0;0;1;450
1488;2;1;7;1;5;0;0;0;36;16334.5;-9000;12;34;1;0;1;0;0;0;-492.284;0;0;1;5369.207
1489;3;1;7;1;5;0;0;0;36;16334.5;-9000;12;34;1;0;1;0;0;0;-492.284;0;0;1;5369.207
1490;2;0;20;1;4;0;0;0;5;1106.395;-458.339;15;141;2;0;1;0;0;1;-396.881;0;0;1;1049.93125
1491;2;0;7;1;1;0;0;0;11;1022.383;-600;20;115;1;0;1;0;0;0;-1230.083;0;0;1;1072.388333
1492;3;1;9;1;1;0;0;0;61;1132.195;-1000;17;104;2;0;2;0;0;1;-726.584;0;0;1;901.705916
1493;4;1;9;0;5;0;0;0;85;0;-17.85;0;5;1;0;1;0;0;0;7.597;0;0;1;450
1494;4;1;21;1;5;0;0;0;85;0;-17.85;0;4;2;0;0;0;0;0;21.085;0;0;1;450
1495;5;5;27;1;5;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2525;0;0;450
1496;4;1;8;0;2;0;0;0;85;0;-20.168;0;9;3;0;2;0;0;0;-45.03;0;0;1;450
1497;3;1;9;0;1;1;0;0;85;125.419;-100;2;17;2;0;2;0;0;0;-34.005;0;0;1;13.8065
1498;2;1;9;0;2;0;0;0;53;1500;-6000;16;46;2;0;2;0;0;0;4700.934;0;0;1;395.916666
1499;2;0;10;1;4;0;0;0;7;376.58;-322.075;14;65;2;0;1;0;0;2;-1251.063;0;25;1;349.669416
1500;3;0;10;1;4;0;0;0;7;376.58;-322.075;14;65;2;0;1;0;0;2;-1251.063;0;25;1;349.669416
1501;3;1;7;1;1;0;1;0;6;2063.066;-9000;11;35;3;0;1;0;0;0;2997.619;0;0;1;1584.544
1502;4;1;7;1;1;0;1;0;6;2063.066;-9000;11;35;3;0;1;0;0;0;2997.619;0;0;1;1584.544
1508;4;1;16;0;6;0;0;0;85;0;-33.491;0;9;1;0;0;0;0;0;-410.703;0;0;1;450
1510;3;1;15;1;5;0;0;0;85;200;-19.344;1;15;1;0;1;0;0;0;-2.638;0;0;1;16.666666
1511;4;0;9;1;2;0;0;0;85;0;-21.053;0;21;1;0;3;0;0;0;-78.642;0;0;1;450
1512;4;1;12;0;5;0;0;0;85;20;-21.512;1;8;1;0;0;0;0;0;-99.381;0;0;1;1.666666
1513;3;1;12;0;4;0;0;0;1;466.944;-640;14;48;2;0;2;0;0;0;-59.464;0;0;1;242.017333
1514;2;5;27;1;4;0;0;0;5;690.752;-450;14;121;2;0;1;0;0;2;-399.313;0;27;0;686.629583
1515;2;0;12;1;4;0;0;0;1;1060;-1560;24;130;3;0;0;0;0;1;963.022;0;0;1;855.341666
1516;4;1;12;1;1;0;0;0;85;0;-161.74;0;9;1;0;0;0;0;0;-42.916;0;0;1;450
1518;3;1;27;1;7;0;0;0;85;0;-18.971;0;5;2;0;0;0;0;0;-24.374;0;0;1;450
1519;4;1;9;1;5;0;0;0;85;50;-28.154;1;8;1;0;0;0;0;0;-290.068;0;0;1;4.166666
1522;2;0;10;1;5;0;0;0;70;200;-30.596;1;8;1;0;0;0;0;0;-236.457;0;0;1;16.666666
1523;4;1;7;0;5;0;0;0;85;0;-72.839;0;9;1;0;1;0;0;0;-1497.633;0;0;1;450
1524;2;1;7;1;1;0;1;0;25;531;-490;7;49;1;0;2;0;0;0;-11.766;0;0;1;246.833333
1525;4;1;8;0;5;0;0;0;85;0;-43.874;0;8;1;0;0;0;0;0;-213.476;274;0;1;450
1526;2;1;9;1;5;0;0;0;85;4000;-4000;2;10;2;0;0;0;0;0;22.638;0;0;1;500
1527;2;0;8;1;5;0;0;0;14;500;-582.828;4;92;3;0;0;0;0;0;-15073.377;0;0;1;166.666666
1528;3;0;8;1;5;0;0;0;14;500;-582.828;4;92;3;0;0;0;0;0;-15073.377;0;0;1;166.666666
1529;2;1;19;0;5;0;0;0;6;10326.44;-20655.783;248;170;2;0;0;0;0;0;45429.404;0;0;1;14054.61025
1531;2;1;6;1;1;0;0;0;85;800;-778;15;39;1;0;0;0;0;0;-1.191;0;0;1;518.95825
1532;4;0;26;1;5;0;0;0;85;2.214;-19.93;8;8;2;0;0;0;0;0;190.073;0;19;1;450
1534;2;1;7;0;5;0;0;0;85;200;-101.963;4;17;1;0;2;0;0;0;-1856.738;0;0;1;49.166666
1535;2;5;13;1;4;0;0;0;1;19500;-12658.82;16;118;2;0;0;0;0;2;-1232.632;0;6;0;1060.523416
1536;3;5;13;1;4;0;0;0;1;19500;-12658.82;16;118;2;0;0;0;0;2;-1232.632;0;6;0;1060.523416
1537;4;1;12;1;5;0;0;0;85;0;-1000;0;6;1;0;1;0;0;0;217.518;0;0;1;450
1538;4;1;25;1;5;0;0;0;85;0;-19.223;0;7;2;0;0;0;0;0;11.447;0;0;1;450
1540;3;1;8;1;5;0;0;0;85;610;-600.672;1;9;1;0;0;0;0;0;-14.796;0;0;1;50.833333
1544;3;1;27;1;5;0;0;0;85;600;-650;1;10;1;0;1;0;0;0;-27.485;0;0;1;50
1545;4;1;27;1;5;0;0;0;85;600;-650;1;10;1;0;1;0;0;0;-27.485;0;0;1;50
1547;3;4;9;1;1;0;0;0;85;15000;-6193.373;6;87;1;0;1;0;0;3;-595.226;0;10;0;218.741666
1549;3;1;8;1;5;0;0;0;85;4.59;-20;8;15;2;0;2;0;0;0;193.665;0;0;1;450
1550;2;0;30;1;5;0;0;0;48;27000;-19500;18;44;2;0;1;0;0;0;10893.556;0;0;1;416.666666
1551;3;1;12;1;1;0;0;0;1;50000;-50000;40;254;3;0;4;0;0;0;4078.376;0;0;1;18641.26017
1552;4;0;12;0;1;0;1;0;85;460;-400;2;13;2;0;1;0;0;0;-463.66;0;0;1;450
1553;2;1;10;1;2;0;0;0;85;219.1;-280;12;31;2;0;0;0;0;0;17.813;0;0;1;58.258333
1557;2;1;7;0;2;0;0;0;4;1750;-1800;22;27;3;0;1;0;0;0;4872.731;0;0;1;41.388833
1558;2;1;15;1;2;0;1;0;85;50;-41.65;1;6;2;0;2;0;0;0;4.545;0;0;1;4.166666
1559;2;1;15;1;1;0;0;0;85;3000;-5800;15;42;2;0;2;0;0;0;1484.298;0;0;1;1675
1560;2;0;14;1;2;1;0;0;70;3000;-3000;14;46;2;0;2;0;0;0;132.335;0;0;1;560.618416
1561;4;1;13;0;5;0;0;0;85;0;-17.85;0;4;1;0;0;0;0;0;21.757;0;0;1;450
1562;3;0;30;1;5;0;0;0;85;1706.4;-800;1;20;1;0;0;0;0;0;533.441;0;0;1;142.2
1563;4;0;30;1;5;0;0;0;85;1706.4;-800;1;20;1;0;0;0;0;0;533.441;0;0;1;142.2
1564;2;1;12;0;2;1;0;0;11;4257.505;-3500;13;12;3;0;3;0;0;0;1722.279;0;0;1;2.5
1565;4;1;17;1;5;0;0;0;85;0;-17.85;0;13;1;0;1;0;0;0;12.973;0;0;1;450
1566;2;1;17;1;5;0;0;0;85;0;-17.85;0;13;1;0;1;0;0;0;12.973;0;0;1;450
1567;2;3;30;1;4;0;0;0;1;7500;-2500;28;237;2;0;2;0;0;1;2069.27;0;0;0;3330.650833
1569;4;1;26;1;5;0;0;0;85;0;-17.85;0;4;1;0;0;0;0;0;40.755;0;0;1;450
1570;3;1;30;1;1;1;0;0;85;27692.164;-10000;1;53;1;0;4;0;0;1;-198.056;0;11;1;2307.680333
1571;4;1;30;1;1;1;0;0;85;27692.164;-10000;1;53;1;0;4;0;0;1;-198.056;0;11;1;2307.680333
1573;4;1;20;1;5;0;0;0;60;0;-17.85;0;12;1;0;1;0;0;0;-1.114;0;0;1;450
1574;4;1;18;1;5;0;0;0;85;0;-107.1;0;5;1;0;3;0;0;0;96.755;0;0;1;450
1575;4;0;17;1;1;0;0;0;85;0;-20.753;0;11;1;0;0;0;0;0;-54.975;0;0;1;450
1576;4;1;15;1;1;1;1;0;85;0;-17.85;0;4;1;0;0;0;0;0;27.969;0;0;1;450
1577;2;1;22;1;5;0;0;0;71;150;-41.65;2;9;1;0;1;0;0;0;-287.889;0;0;1;16.666666
1578;3;1;30;1;5;0;0;0;85;0;-24.586;0;8;1;0;0;0;0;0;-179.491;0;0;1;450
1579;5;0;30;1;5;0;0;0;85;0;-81.654;0;8;3;0;0;0;0;0;-1167.993;0;0;1;450
1580;4;1;18;1;1;0;0;0;85;0;-41.65;0;9;1;0;2;0;0;0;-44.722;0;0;1;450
1584;5;0;13;1;5;0;0;0;55;0;-213.539;0;16;2;0;0;0;0;0;-4768.968;0;0;1;450
1585;2;0;13;1;5;0;0;0;13;692.28;-430.25;39;155;1;0;3;0;0;1;-1237.493;0;0;1;584.31925
1586;2;0;13;1;1;0;0;0;12;10000;-4791.837;22;244;1;0;2;0;0;4;-970.731;0;4;1;1605.208916
1587;5;0;21;1;5;0;0;0;85;0;-87.24;0;9;3;0;0;0;0;0;-914.222;0;0;1;450
1588;5;0;13;1;6;0;0;0;85;0;-90.63;0;10;2;0;0;0;0;0;-1033.09;0;0;1;450
